x,y,t,v
7,91,2500,0.193195
7,92,2500,0.211643
7,93,2500,0.229583
7,94,2500,0.245191
7,95,2500,0.2555
7,96,2500,0.255934
7,97,2500,0.239918
7,98,2500,0.198589
7,99,2500,0.122071
7,100,2500,0
8,0,2500,0
8,1,2500,-0.107616
8,2,2500,-0.181775
8,3,2500,-0.227604
8,4,2500,-0.251383
8,5,2500,-0.259365
8,6,2500,-0.256718
8,7,2500,-0.247395
8,8,2500,-0.234223
8,9,2500,-0.219135
8,10,2500,-0.203397
8,11,2500,-0.187799
8,12,2500,-0.17281
8,13,2500,-0.158683
8,14,2500,-0.145535
8,15,2500,-0.133397
8,16,2500,-0.12225
8,17,2500,-0.112042
8,18,2500,-0.102712
8,19,2500,-0.0941881
8,20,2500,-0.0864011
8,21,2500,-0.0792836
8,22,2500,-0.0727725
8,23,2500,-0.0668096
8,24,2500,-0.0613421
8,25,2500,-0.0563222
8,26,2500,-0.051707
8,27,2500,-0.0474579
8,28,2500,-0.0435401
8,29,2500,-0.0399226
8,30,2500,-0.0365775
8,31,2500,-0.0334796
8,32,2500,-0.0306061
8,33,2500,-0.0279365
8,34,2500,-0.0254522
8,35,2500,-0.0231361
8,36,2500,-0.0209728
8,37,2500,-0.0189478
8,38,2500,-0.0170481
8,39,2500,-0.0152614
8,40,2500,-0.0135763
8,41,2500,-0.0119823
8,42,2500,-0.0104693
8,43,2500,-0.00902797
8,44,2500,-0.00764922
8,45,2500,-0.0063245
8,46,2500,-0.00504555
8,47,2500,-0.00380438
8,48,2500,-0.00259319
8,49,2500,-0.00140435
8,50,2500,-0.00023031
8,51,2500,0.000936427
8,52,2500,0.00210337
8,53,2500,0.0032781
8,54,2500,0.00446829
8,55,2500,0.00568183
8,56,2500,0.00692679
8,57,2500,0.0082116
8,58,2500,0.00954501
8,59,2500,0.0109362
8,60,2500,0.0123951
8,61,2500,0.0139318
8,62,2500,0.0155576
8,63,2500,0.0172844
8,64,2500,0.0191251
8,65,2500,0.0210937
8,66,2500,0.0232057
8,67,2500,0.0254779
8,68,2500,0.0279288
8,69,2500,0.0305791
8,70,2500,0.0334515
8,71,2500,0.0365713
8,72,2500,0.0399671
8,73,2500,0.0436704
8,74,2500,0.0477169
8,75,2500,0.0521465
8,76,2500,0.0570039
8,77,2500,0.0623396
8,78,2500,0.0682096
8,79,2500,0.0746768
8,80,2500,0.0818107
8,81,2500,0.0896876
8,82,2500,0.0983902
8,83,2500,0.108006
8,84,2500,0.118623
